date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:12:54	97636/97636	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2217d64-567d01dc71c80%22	https://preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.eot	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.eot	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:54	97636/97636	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2217d64-567d01dc71c80%22	https://preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.eot?	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900d41d.eot	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:54	36708/36708	---M--	200	added ('OK')	font/woff2	etag:%228f64-567d01e412e80%22	https://preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.woff2	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.woff2	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:54	46188/46188	---M--	200	added ('OK')	font/woff	etag:%22b46c-567d01e31ec40%22	https://preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.woff	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.woff	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:55	97416/97416	---MCZ	200	added ('OK')	font/ttf	etag:W/%2217c88-567d01e1367c0%22	https://preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.ttf	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.ttf	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:55	360754/360754	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258132-567d01e31ec40%22	https://preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.svg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/webfonts/fa-solid-900.svg	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:56	2936/2936	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://preview.colorlib.com/theme/zeta/plugins/OwlCarousel2-2.2.1/xowl.video.play.png.pagespeed.ic.TL3hJNbNgS.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/OwlCarousel2-2.2.1/xowl.video.play.png.pagespeed.ic.TL3hJNbNgS.png	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:57	1261/1261	---M--	200	added ('OK')	image/png	etag:%224ed-567d01b928940%22	https://preview.colorlib.com/theme/zeta/plugins/colorbox/images/controls.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/colorbox/images/controls.png	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:57	76/76	---M--	200	added ('OK')	image/png	etag:%224c-567d01b928940%22	https://preview.colorlib.com/theme/zeta/plugins/colorbox/images/border.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/colorbox/images/border.png	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:58	131/131	---M--	200	added ('OK')	image/png	etag:%2283-567d01bb10dc0%22	https://preview.colorlib.com/theme/zeta/plugins/colorbox/images/loading_background.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/colorbox/images/loading_background.png	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:58	8685/8685	---M--	200	added ('OK')	image/gif	etag:%2221ed-567d01ba1cb80%22	https://preview.colorlib.com/theme/zeta/plugins/colorbox/images/loading.gif	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/colorbox/images/loading.gif	(from https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css+plugins,,_js-flickr-gallery-1.24,,_js-flickr-gallery.css+plugins,,_colorbox,,_colorbox.css,Mcc.cSxapuUV5Z.css.pagespeed.cf.Oe_tASXDKX.css)
19:12:59	236987/236987	---MCZ	200	added ('OK')	text/css	etag:W/%220%22	https://preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2.1,,_owl.theme.default.css+plugins,,_OwlCarousel2-2.2.1,,_animate.css,Mcc.wSC1uAZOFs.css.pagespeed.cf.aaqLBktayn.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/A.styles,,_bootstrap4,,_bootstrap.min.css+plugins,,_fontawesome-free-5.0.1,,_css,,_fontawesome-all.css+plugins,,_OwlCarousel2-2.2.1,,_owl.carousel.css+plugins,,_OwlCarousel2-2.2-2.1	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:00	20314/20314	---MCZ	200	added ('OK')	text/css	etag:W/%220%22	https://preview.colorlib.com/theme/zeta/styles/A.main_styles.css+responsive.css,Mcc.EioAAAliA3.css.pagespeed.cf.kIh36GEAeN.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/styles/A.main_styles.css+responsive.css,Mcc.EioAAAliA3.css.pagespeed.cf.kIh36GEAeN.css	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:00	12185/12185	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://preview.colorlib.com/theme/zeta/images/xmenu_shapes.png.pagespeed.ic.wl2wClZPcM.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/xmenu_shapes.png.pagespeed.ic.wl2wClZPcM.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:01	245541/245541	---M--	200	added ('OK')	image/jpeg	etag:%223bf25-567d012fd4540%22	https://preview.colorlib.com/theme/zeta/images/main_slider_1.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/main_slider_1.jpg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:01	43828/43828	---M--	200	added ('OK')	image/png	etag:%22ab34-567d012fd4540%22	https://preview.colorlib.com/theme/zeta/images/main_slider_shapes.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/main_slider_shapes.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:03	4340/4340	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2210f4-567d01264aec0%22	https://preview.colorlib.com/theme/zeta/images/icon_1.svg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/icon_1.svg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:03	5531/5531	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22159b-567d01273f100%22	https://preview.colorlib.com/theme/zeta/images/icon_2.svg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/icon_2.svg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:04	3047/3047	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22be7-567d012927580%22	https://preview.colorlib.com/theme/zeta/images/icon_3.svg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/icon_3.svg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:04	109212/109212	---M--	200	added ('OK')	image/jpeg	etag:%221aa9c-567d0105de240%22	https://preview.colorlib.com/theme/zeta/images/about_background.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/about_background.jpg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:04	5058/5058	---M--	200	added ('OK')	image/png	etag:%2213c2-567d01020d940%22	https://preview.colorlib.com/theme/zeta/images/about_shapes.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/about_shapes.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:05	2433/2433	---M--	200	added ('OK')	image/png	etag:%22981-567d0140fedc0%22	https://preview.colorlib.com/theme/zeta/images/signiture.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/signiture.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:06	3741/3741	---M--	200	added ('OK')	image/jpeg	etag:%22e9d-567d0141f3000%22	https://preview.colorlib.com/theme/zeta/images/test_user.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/test_user.jpg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:07	65256/65256	---M--	200	added ('OK')	image/jpeg	etag:%22fee8-567d01395dbc0%22	https://preview.colorlib.com/theme/zeta/images/services_background.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/services_background.jpg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:08	11710/11710	---M--	200	added ('OK')	image/png	etag:%222dbe-567d013d2e4c0%22	https://preview.colorlib.com/theme/zeta/images/services_shapes.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/services_shapes.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:08	3561/3561	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22de9-567d012b0fa00%22	https://preview.colorlib.com/theme/zeta/images/icon_4.svg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/icon_4.svg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:08	5798/5798	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2216a6-567d012b0fa00%22	https://preview.colorlib.com/theme/zeta/images/icon_5.svg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/icon_5.svg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:09	4731/4731	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22127b-567d012c03c40%22	https://preview.colorlib.com/theme/zeta/images/icon_6.svg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/icon_6.svg	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:09	3678/3678	---M--	200	added ('OK')	image/png	etag:%22e5e-567d01114fd40%22	https://preview.colorlib.com/theme/zeta/images/client_1.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/client_1.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:09	3102/3102	---M--	200	added ('OK')	image/png	etag:%22c1e-567d01114fd40%22	https://preview.colorlib.com/theme/zeta/images/client_2.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/client_2.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:10	1721/1721	---M--	200	added ('OK')	image/png	etag:%226b9-567d011243f80%22	https://preview.colorlib.com/theme/zeta/images/client_3.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/client_3.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:10	1445/1445	---M--	200	added ('OK')	image/png	etag:%225a5-567d011243f80%22	https://preview.colorlib.com/theme/zeta/images/client_4.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/client_4.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:10	5078/5078	---M--	200	added ('OK')	image/png	etag:%2213d6-567d01142c400%22	https://preview.colorlib.com/theme/zeta/images/client_5.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/client_5.png	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:11	16241/16241	---MCZ	200	added ('OK')	application/javascript	etag:W/%220%22	https://preview.colorlib.com/theme/zeta/plugins,_easing,_easing.js+js,_custom.js.pagespeed.jc.gC75MJp9ND.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins,_easing,_easing.js+js,_custom.js.pagespeed.jc.gC75MJp9ND.js	(from https://preview.colorlib.com/theme/zeta/index.html)
19:13:11	15860/15860	---MCZ	200	added ('OK')	text/css	etag:W/%220-gzip%22	https://preview.colorlib.com/theme/zeta/styles/A.services_styles.css+services_responsive.css,Mcc.FZbPpXUP-W.css.pagespeed.cf.-QKYY606eQ.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/styles/A.services_styles.css+services_responsive.css,Mcc.FZbPpXUP-W.css.pagespeed.cf.-QKYY606eQ.css	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:11	174157/174157	---M--	200	added ('OK')	image/jpeg	etag:%222a84d-567d013d2e4c0%22	https://preview.colorlib.com/theme/zeta/images/services_parallax.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/services_parallax.jpg	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:11	17636/17636	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://preview.colorlib.com/theme/zeta/images/xservices_page_shapes.png.pagespeed.ic.XPDwMe2JKx.png	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/xservices_page_shapes.png.pagespeed.ic.XPDwMe2JKx.png	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:12	17122/17122	---M--	200	added ('OK')	image/jpeg	etag:%2242e2-567d010d7f440%22	https://preview.colorlib.com/theme/zeta/images/card_1.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/card_1.jpg	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:12	50135/50135	---M--	200	added ('OK')	image/jpeg	etag:%22c3d7-567d010e73680%22	https://preview.colorlib.com/theme/zeta/images/card_2.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/card_2.jpg	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:12	14970/14970	---M--	200	added ('OK')	image/jpeg	etag:%223a7a-567d01105bb00%22	https://preview.colorlib.com/theme/zeta/images/card_3.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/card_3.jpg	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:12	22562/22562	---M--	200	added ('OK')	image/jpeg	etag:%225822-567d0132b0c00%22	https://preview.colorlib.com/theme/zeta/images/pic_box_1.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/pic_box_1.jpg	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:13	23006/23006	---M--	200	added ('OK')	image/jpeg	etag:%2259de-567d0132b0c00%22	https://preview.colorlib.com/theme/zeta/images/pic_box_2.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/pic_box_2.jpg	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:13	25414/25414	---M--	200	added ('OK')	image/jpeg	etag:%226346-567d0133a4e40%22	https://preview.colorlib.com/theme/zeta/images/pic_box_3.jpg	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/images/pic_box_3.jpg	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:13	43326/43326	---MCZ	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://preview.colorlib.com/theme/zeta/plugins/greensock,_TimelineMax.min.js+scrollmagic,_ScrollMagic.min.js+greensock,_animation.gsap.min.js+greensock,_ScrollToPlugin.min.js.pagespeed.jc.XISvuGV5MR.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/greensock,_TimelineMax.min.js+scrollmagic,_ScrollMagic.min.js+greensock,_animation.gsap.min.js+greensock,_ScrollToPlugin.min.js.pagespeed.jc.XISvuGV5MR.js	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:13	483/483	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Aug%202021%2015:13:13%20GMT	https://preview.colorlib.com/theme/zeta/plugins/parallax.js-1.5.0/parallax.min.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/parallax.js-1.5.0/parallax.min.js	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:14	21693/21693	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254bd-567d01a05cec0%22	https://preview.colorlib.com/theme/zeta/plugins/progressbar/progressbar.min.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/progressbar/progressbar.min.js	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:14	11356/11356	---MCZ	200	added ('OK')	application/javascript	etag:W/%220-gzip%22	https://preview.colorlib.com/theme/zeta/plugins,_easing,_easing.js+js,_services_custom.js.pagespeed.jc.cPLqv2RG_D.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins,_easing,_easing.js+js,_services_custom.js.pagespeed.jc.cPLqv2RG_D.js	(from https://preview.colorlib.com/theme/zeta/services.html)
19:13:14	127343/127343	---MCZ	200	added ('OK')	text/css	etag:W/%221f16f-567d01b36fbc0%22	https://preview.colorlib.com/theme/zeta/styles/bootstrap4/bootstrap.min.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/styles/bootstrap4/bootstrap.min.css	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:14	41861/41861	---MCZ	200	added ('OK')	text/css	etag:W/%22a385-567d01c2b1fc0%22	https://preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/css/fontawesome-all.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/fontawesome-free-5.0.1/css/fontawesome-all.css	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:15	4219/4219	---MCZ	200	added ('OK')	text/css	etag:W/%22107b-567d01920ed00%22	https://preview.colorlib.com/theme/zeta/plugins/OwlCarousel2-2.2.1/owl.carousel.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/OwlCarousel2-2.2.1/owl.carousel.css	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:15	1333/1333	---MCZ	200	added ('OK')	text/css	etag:W/%22535-567d0198bbcc0%22	https://preview.colorlib.com/theme/zeta/plugins/OwlCarousel2-2.2.1/owl.theme.default.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/OwlCarousel2-2.2.1/owl.theme.default.css	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:15	73460/73460	---MCZ	200	added ('OK')	text/css	etag:W/%2211ef4-567d0193f7180%22	https://preview.colorlib.com/theme/zeta/plugins/OwlCarousel2-2.2.1/animate.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/OwlCarousel2-2.2.1/animate.css	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:15	1297/1297	---MCZ	200	added ('OK')	text/css	etag:W/%22511-567d0189798c0%22	https://preview.colorlib.com/theme/zeta/plugins/js-flickr-gallery-1.24/js-flickr-gallery.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/js-flickr-gallery-1.24/js-flickr-gallery.css	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:16	4523/4523	---MCZ	200	added ('OK')	text/css	etag:W/%2211ab-567d01784f040%22	https://preview.colorlib.com/theme/zeta/plugins/colorbox/colorbox.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/colorbox/colorbox.css	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:16	19653/19653	---MCZ	200	added ('OK')	text/css	etag:W/%224cc5-567d016cdd540%22	https://preview.colorlib.com/theme/zeta/styles/elements_styles.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/styles/elements_styles.css	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:16	4239/4239	---MCZ	200	added ('OK')	text/css	etag:W/%22108f-567d016af50c0%22	https://preview.colorlib.com/theme/zeta/styles/elements_responsive.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/styles/elements_responsive.css	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:17	20489/20489	---MCZ	200	added ('OK')	application/javascript	etag:W/%225009-567d0181d86c0%22	https://preview.colorlib.com/theme/zeta/plugins/greensock/TimelineMax.min.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/greensock/TimelineMax.min.js	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:17	17293/17293	---MCZ	200	added ('OK')	application/javascript	etag:W/%22438d-567d01a245340%22	https://preview.colorlib.com/theme/zeta/plugins/scrollmagic/ScrollMagic.min.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/scrollmagic/ScrollMagic.min.js	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:17	1288/1288	---MCZ	200	added ('OK')	application/javascript	etag:W/%22508-567d017efc000%22	https://preview.colorlib.com/theme/zeta/plugins/greensock/animation.gsap.min.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/greensock/animation.gsap.min.js	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:17	3395/3395	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d43-567d0180e4480%22	https://preview.colorlib.com/theme/zeta/plugins/greensock/ScrollToPlugin.min.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/greensock/ScrollToPlugin.min.js	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:17	8305/8305	---MCZ	200	added ('OK')	application/javascript	etag:W/%222071-567d017efc000%22	https://preview.colorlib.com/theme/zeta/plugins/easing/easing.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/plugins/easing/easing.js	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:18	7055/7055	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b8f-567d015135400%22	https://preview.colorlib.com/theme/zeta/js/elements_custom.js	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/js/elements_custom.js	(from https://preview.colorlib.com/theme/zeta/elements.html)
19:13:18	20380/20380	---MCZ	200	added ('OK')	text/css	etag:W/%224f9c-567d016af50c0%22	https://preview.colorlib.com/theme/zeta/styles/contact_styles.css	C:/Users/HP/Desktop/zeta/preview.colorlib.com/theme/zeta/styles/contact_styles.css	(from https://preview.colorlib.com/theme/zeta/contact.html)
